id,year,status
CA2600622,2020,downloaded
CA2600622,2021,downloaded
CA2600622,2022,missing
CA2600622,2023,downloaded
CA2600624,2020,downloaded
CA2600624,2021,downloaded
CA2600624,2022,downloaded
CA2600624,2023,downloaded
CA2600699,2020,downloaded
CA2600699,2021,downloaded
CA2600699,2022,downloaded
CA2600699,2023,downloaded
CA2600700,2020,missing
CA2600700,2021,missing
CA2600700,2022,missing
CA2600700,2023,missing
CA2600714,2020,downloaded
CA2600714,2021,downloaded
CA2600714,2022,downloaded
CA2600714,2023,missing
CA2600733,2020,missing
CA2600733,2021,downloaded
CA2600733,2022,downloaded
CA2600733,2023,downloaded
CA2610001,2020,downloaded
CA2610001,2021,downloaded
CA2610001,2022,downloaded
CA2610001,2023,downloaded
CA2610002,2020,downloaded
CA2610002,2021,downloaded
CA2610002,2022,downloaded
CA2610002,2023,downloaded
CA2610003,2020,downloaded
CA2610003,2021,downloaded
CA2610003,2022,downloaded
CA2610003,2023,downloaded
CA2610004,2020,downloaded
CA2610004,2021,downloaded
CA2610004,2022,downloaded
CA2610004,2023,downloaded
CA2610005,2020,downloaded
CA2610005,2021,downloaded
CA2610005,2022,downloaded
CA2610005,2023,downloaded
CA2610300,2020,missing
CA2610300,2021,missing
CA2610300,2022,missing
CA2610300,2023,missing
CA2610700,2020,downloaded
CA2610700,2021,downloaded
CA2610700,2022,downloaded
CA2610700,2023,downloaded
CA2610701,2020,downloaded
CA2610701,2021,downloaded
CA2610701,2022,downloaded
CA2610701,2023,downloaded
CA2700503,2020,downloaded
CA2700503,2021,downloaded
CA2700503,2022,downloaded
CA2700503,2023,downloaded
CA2700509,2020,downloaded
CA2700509,2021,downloaded
CA2700509,2022,downloaded
CA2700509,2023,downloaded
CA2700511,2020,downloaded
CA2700511,2021,downloaded
CA2700511,2022,downloaded
CA2700511,2023,downloaded
CA2700518,2020,downloaded
CA2700518,2021,downloaded
CA2700518,2022,downloaded
CA2700518,2023,downloaded
CA2700522,2020,downloaded
CA2700522,2021,downloaded
CA2700522,2022,downloaded
CA2700522,2023,downloaded
CA2700523,2020,downloaded
CA2700523,2021,downloaded
CA2700523,2022,downloaded
CA2700523,2023,downloaded
CA2700534,2020,downloaded
CA2700534,2021,downloaded
CA2700534,2022,downloaded
CA2700534,2023,downloaded
CA2700535,2020,downloaded
CA2700535,2021,downloaded
CA2700535,2022,downloaded
CA2700535,2023,downloaded
CA2700541,2020,downloaded
CA2700541,2021,downloaded
CA2700541,2022,downloaded
CA2700541,2023,downloaded
CA2700547,2020,downloaded
CA2700547,2021,downloaded
CA2700547,2022,downloaded
CA2700547,2023,downloaded
CA2700548,2020,downloaded
CA2700548,2021,downloaded
CA2700548,2022,downloaded
CA2700548,2023,downloaded
CA2700558,2020,downloaded
CA2700558,2021,downloaded
CA2700558,2022,downloaded
CA2700558,2023,downloaded
CA2700575,2020,missing
CA2700575,2021,missing
CA2700575,2022,missing
CA2700575,2023,missing
CA2700577,2020,downloaded
CA2700577,2021,downloaded
CA2700577,2022,downloaded
CA2700577,2023,downloaded
CA2700579,2020,downloaded
CA2700579,2021,downloaded
CA2700579,2022,downloaded
CA2700579,2023,downloaded
CA2700586,2020,downloaded
CA2700586,2021,downloaded
CA2700586,2022,downloaded
CA2700586,2023,downloaded
CA2700589,2020,downloaded
CA2700589,2021,downloaded
CA2700589,2022,downloaded
CA2700589,2023,downloaded
CA2700592,2020,missing
CA2700592,2021,downloaded
CA2700592,2022,downloaded
CA2700592,2023,downloaded
CA2700594,2020,downloaded
CA2700594,2021,downloaded
CA2700594,2022,downloaded
CA2700594,2023,downloaded
CA2700606,2020,downloaded
CA2700606,2021,downloaded
CA2700606,2022,downloaded
CA2700606,2023,downloaded
CA2700612,2020,downloaded
CA2700612,2021,downloaded
CA2700612,2022,downloaded
CA2700612,2023,downloaded
CA2700622,2020,downloaded
CA2700622,2021,downloaded
CA2700622,2022,downloaded
CA2700622,2023,downloaded
CA2700624,2020,missing
CA2700624,2021,downloaded
CA2700624,2022,missing
CA2700624,2023,missing
CA2700629,2020,missing
CA2700629,2021,downloaded
CA2700629,2022,downloaded
CA2700629,2023,downloaded
CA2700634,2020,downloaded
CA2700634,2021,downloaded
CA2700634,2022,downloaded
CA2700634,2023,downloaded
CA2700638,2020,downloaded
CA2700638,2021,downloaded
CA2700638,2022,downloaded
CA2700638,2023,downloaded
CA2700656,2020,missing
CA2700656,2021,missing
CA2700656,2022,missing
CA2700656,2023,missing
CA2700662,2020,missing
CA2700662,2021,downloaded
CA2700662,2022,downloaded
CA2700662,2023,downloaded
CA2700663,2020,downloaded
CA2700663,2021,downloaded
CA2700663,2022,downloaded
CA2700663,2023,downloaded
CA2700665,2020,downloaded
CA2700665,2021,downloaded
CA2700665,2022,downloaded
CA2700665,2023,downloaded
CA2700669,2020,downloaded
CA2700669,2021,downloaded
CA2700669,2022,downloaded
CA2700669,2023,downloaded
CA2700674,2020,downloaded
CA2700674,2021,downloaded
CA2700674,2022,downloaded
CA2700674,2023,downloaded
CA2700678,2020,downloaded
CA2700678,2021,downloaded
CA2700678,2022,downloaded
CA2700678,2023,downloaded
CA2700682,2020,downloaded
CA2700682,2021,downloaded
CA2700682,2022,downloaded
CA2700682,2023,downloaded
CA2700686,2020,downloaded
CA2700686,2021,downloaded
CA2700686,2022,downloaded
CA2700686,2023,downloaded
CA2700687,2020,downloaded
CA2700687,2021,downloaded
CA2700687,2022,downloaded
CA2700687,2023,downloaded
CA2700691,2020,downloaded
CA2700691,2021,downloaded
CA2700691,2022,downloaded
CA2700691,2023,downloaded
CA2700702,2020,downloaded
CA2700702,2021,downloaded
CA2700702,2022,downloaded
CA2700702,2023,downloaded
CA2700703,2020,downloaded
CA2700703,2021,downloaded
CA2700703,2022,downloaded
CA2700703,2023,downloaded
CA2700705,2020,downloaded
CA2700705,2021,downloaded
CA2700705,2022,downloaded
CA2700705,2023,downloaded
CA2700709,2020,downloaded
CA2700709,2021,downloaded
CA2700709,2022,downloaded
CA2700709,2023,downloaded
CA2700713,2020,downloaded
CA2700713,2021,downloaded
CA2700713,2022,downloaded
CA2700713,2023,downloaded
CA2700728,2020,downloaded
CA2700728,2021,downloaded
CA2700728,2022,downloaded
CA2700728,2023,downloaded
CA2700731,2020,downloaded
CA2700731,2021,downloaded
CA2700731,2022,downloaded
CA2700731,2023,downloaded
CA2700733,2020,downloaded
CA2700733,2021,downloaded
CA2700733,2022,downloaded
CA2700733,2023,downloaded
CA2700738,2020,downloaded
CA2700738,2021,downloaded
CA2700738,2022,downloaded
CA2700738,2023,downloaded
CA2700740,2020,downloaded
CA2700740,2021,downloaded
CA2700740,2022,downloaded
CA2700740,2023,downloaded
CA2700766,2020,downloaded
CA2700766,2021,downloaded
CA2700766,2022,downloaded
CA2700766,2023,downloaded
CA2700771,2020,downloaded
CA2700771,2021,downloaded
CA2700771,2022,downloaded
CA2700771,2023,downloaded
CA2700772,2020,downloaded
CA2700772,2021,downloaded
CA2700772,2022,downloaded
CA2700772,2023,downloaded
CA2700773,2020,downloaded
CA2700773,2021,downloaded
CA2700773,2022,downloaded
CA2700773,2023,downloaded
CA2700775,2020,downloaded
CA2700775,2021,downloaded
CA2700775,2022,downloaded
CA2700775,2023,downloaded
CA2700787,2020,downloaded
CA2700787,2021,downloaded
CA2700787,2022,downloaded
CA2700787,2023,downloaded
CA2700792,2020,downloaded
CA2700792,2021,downloaded
CA2700792,2022,downloaded
CA2700792,2023,downloaded
CA2700799,2020,downloaded
CA2700799,2021,downloaded
CA2700799,2022,downloaded
CA2700799,2023,downloaded
CA2700837,2020,downloaded
CA2700837,2021,missing
CA2700837,2022,downloaded
CA2700837,2023,downloaded
CA2700838,2020,downloaded
CA2700838,2021,downloaded
CA2700838,2022,downloaded
CA2700838,2023,downloaded
CA2700842,2020,downloaded
CA2700842,2021,downloaded
CA2700842,2022,downloaded
CA2700842,2023,downloaded
CA2700853,2020,missing
CA2700853,2021,missing
CA2700853,2022,downloaded
CA2700853,2023,downloaded
CA2700875,2020,downloaded
CA2700875,2021,downloaded
CA2700875,2022,downloaded
CA2700875,2023,downloaded
CA2700964,2020,downloaded
CA2700964,2021,downloaded
CA2700964,2022,downloaded
CA2700964,2023,downloaded
CA2700970,2020,downloaded
CA2700970,2021,downloaded
CA2700970,2022,downloaded
CA2700970,2023,downloaded
CA2700983,2020,missing
CA2700983,2021,missing
CA2700983,2022,missing
CA2700983,2023,missing
CA2700984,2020,missing
CA2700984,2021,missing
CA2700984,2022,missing
CA2700984,2023,missing
CA2700998,2020,downloaded
CA2700998,2021,downloaded
CA2700998,2022,downloaded
CA2700998,2023,downloaded
CA2700999,2020,missing
CA2700999,2021,missing
CA2700999,2022,missing
CA2700999,2023,missing
CA2701001,2020,missing
CA2701001,2021,missing
CA2701001,2022,missing
CA2701001,2023,missing
CA2701009,2020,missing
CA2701009,2021,missing
CA2701009,2022,missing
CA2701009,2023,missing
CA2701034,2020,downloaded
CA2701034,2021,missing
CA2701034,2022,downloaded
CA2701034,2023,missing
CA2701040,2020,missing
CA2701040,2021,downloaded
CA2701040,2022,downloaded
CA2701040,2023,downloaded
CA2701046,2020,downloaded
CA2701046,2021,downloaded
CA2701046,2022,downloaded
CA2701046,2023,downloaded
CA2701063,2020,missing
CA2701063,2021,missing
CA2701063,2022,missing
CA2701063,2023,downloaded
CA2701068,2020,missing
CA2701068,2021,downloaded
CA2701068,2022,downloaded
CA2701068,2023,downloaded
CA2701151,2020,downloaded
CA2701151,2021,downloaded
CA2701151,2022,downloaded
CA2701151,2023,downloaded
CA2701153,2020,downloaded
CA2701153,2021,downloaded
CA2701153,2022,downloaded
CA2701153,2023,downloaded
CA2701172,2020,downloaded
CA2701172,2021,downloaded
CA2701172,2022,downloaded
CA2701172,2023,downloaded
CA2701176,2020,missing
CA2701176,2021,missing
CA2701176,2022,missing
CA2701176,2023,missing
CA2701187,2020,downloaded
CA2701187,2021,downloaded
CA2701187,2022,downloaded
CA2701187,2023,downloaded
CA2701202,2020,downloaded
CA2701202,2021,downloaded
CA2701202,2022,downloaded
CA2701202,2023,downloaded
CA2701214,2020,downloaded
CA2701214,2021,downloaded
CA2701214,2022,downloaded
CA2701214,2023,downloaded
CA2701221,2020,downloaded
CA2701221,2021,downloaded
CA2701221,2022,downloaded
CA2701221,2023,downloaded
CA2701231,2020,downloaded
CA2701231,2021,downloaded
CA2701231,2022,downloaded
CA2701231,2023,downloaded
CA2701241,2020,downloaded
CA2701241,2021,downloaded
CA2701241,2022,downloaded
CA2701241,2023,downloaded
CA2701254,2020,downloaded
CA2701254,2021,downloaded
CA2701254,2022,downloaded
CA2701254,2023,downloaded
CA2701257,2020,downloaded
CA2701257,2021,downloaded
CA2701257,2022,downloaded
CA2701257,2023,downloaded
CA2701263,2020,downloaded
CA2701263,2021,downloaded
CA2701263,2022,downloaded
CA2701263,2023,downloaded
CA2701273,2020,missing
CA2701273,2021,missing
CA2701273,2022,missing
CA2701273,2023,missing
CA2701278,2020,downloaded
CA2701278,2021,downloaded
CA2701278,2022,downloaded
CA2701278,2023,downloaded
CA2701279,2020,downloaded
CA2701279,2021,downloaded
CA2701279,2022,downloaded
CA2701279,2023,downloaded
CA2701280,2020,downloaded
CA2701280,2021,downloaded
CA2701280,2022,downloaded
CA2701280,2023,downloaded
CA2701295,2020,downloaded
CA2701295,2021,downloaded
CA2701295,2022,downloaded
CA2701295,2023,downloaded
CA2701297,2020,missing
CA2701297,2021,downloaded
CA2701297,2022,downloaded
CA2701297,2023,downloaded
CA2701310,2020,downloaded
CA2701310,2021,missing
CA2701310,2022,missing
CA2701310,2023,missing
CA2701334,2020,missing
CA2701334,2021,missing
CA2701334,2022,missing
CA2701334,2023,missing
CA2701355,2020,downloaded
CA2701355,2021,downloaded
CA2701355,2022,downloaded
CA2701355,2023,downloaded
CA2701364,2020,downloaded
CA2701364,2021,downloaded
CA2701364,2022,downloaded
CA2701364,2023,downloaded
CA2701367,2020,downloaded
CA2701367,2021,downloaded
CA2701367,2022,downloaded
CA2701367,2023,downloaded
CA2701403,2020,downloaded
CA2701403,2021,downloaded
CA2701403,2022,downloaded
CA2701403,2023,downloaded
CA2701423,2020,downloaded
CA2701423,2021,downloaded
CA2701423,2022,downloaded
CA2701423,2023,downloaded
CA2701446,2020,missing
CA2701446,2021,missing
CA2701446,2022,missing
CA2701446,2023,missing
CA2701452,2020,downloaded
CA2701452,2021,downloaded
CA2701452,2022,downloaded
CA2701452,2023,downloaded
CA2701498,2020,downloaded
CA2701498,2021,downloaded
CA2701498,2022,downloaded
CA2701498,2023,downloaded
CA2701503,2020,downloaded
CA2701503,2021,downloaded
CA2701503,2022,downloaded
CA2701503,2023,downloaded
CA2701515,2020,downloaded
CA2701515,2021,downloaded
CA2701515,2022,downloaded
CA2701515,2023,downloaded
CA2701542,2020,missing
CA2701542,2021,missing
CA2701542,2022,missing
CA2701542,2023,missing
CA2701550,2020,downloaded
CA2701550,2021,downloaded
CA2701550,2022,downloaded
CA2701550,2023,downloaded
CA2701553,2020,downloaded
CA2701553,2021,downloaded
CA2701553,2022,downloaded
CA2701553,2023,downloaded
CA2701570,2020,downloaded
CA2701570,2021,downloaded
CA2701570,2022,downloaded
CA2701570,2023,downloaded
CA2701589,2020,downloaded
CA2701589,2021,downloaded
CA2701589,2022,missing
CA2701589,2023,downloaded
CA2701630,2020,missing
CA2701630,2021,missing
CA2701630,2022,missing
CA2701630,2023,missing
CA2701633,2020,downloaded
CA2701633,2021,downloaded
CA2701633,2022,downloaded
CA2701633,2023,downloaded
CA2701647,2020,downloaded
CA2701647,2021,downloaded
CA2701647,2022,downloaded
CA2701647,2023,downloaded
CA2701658,2020,missing
CA2701658,2021,missing
CA2701658,2022,downloaded
CA2701658,2023,downloaded
CA2701659,2020,downloaded
CA2701659,2021,downloaded
CA2701659,2022,downloaded
CA2701659,2023,downloaded
CA2701670,2020,downloaded
CA2701670,2021,downloaded
CA2701670,2022,downloaded
CA2701670,2023,downloaded
CA2701676,2020,downloaded
CA2701676,2021,downloaded
CA2701676,2022,downloaded
CA2701676,2023,downloaded
CA2701681,2020,missing
CA2701681,2021,missing
CA2701681,2022,missing
CA2701681,2023,missing
CA2701683,2020,downloaded
CA2701683,2021,downloaded
CA2701683,2022,downloaded
CA2701683,2023,downloaded
CA2701687,2020,missing
CA2701687,2021,downloaded
CA2701687,2022,downloaded
CA2701687,2023,downloaded
CA2701701,2020,missing
CA2701701,2021,downloaded
CA2701701,2022,downloaded
CA2701701,2023,downloaded
CA2701705,2020,downloaded
CA2701705,2021,downloaded
CA2701705,2022,downloaded
CA2701705,2023,downloaded
CA2701726,2020,downloaded
CA2701726,2021,downloaded
CA2701726,2022,downloaded
CA2701726,2023,downloaded
CA2701731,2020,downloaded
CA2701731,2021,downloaded
CA2701731,2022,downloaded
CA2701731,2023,downloaded
CA2701740,2020,downloaded
CA2701740,2021,downloaded
CA2701740,2022,downloaded
CA2701740,2023,downloaded
CA2701742,2020,downloaded
CA2701742,2021,downloaded
CA2701742,2022,downloaded
CA2701742,2023,downloaded
CA2701789,2020,downloaded
CA2701789,2021,downloaded
CA2701789,2022,downloaded
CA2701789,2023,downloaded
CA2701800,2020,downloaded
CA2701800,2021,downloaded
CA2701800,2022,downloaded
CA2701800,2023,downloaded
CA2701820,2020,downloaded
CA2701820,2021,downloaded
CA2701820,2022,downloaded
CA2701820,2023,missing
CA2701822,2020,downloaded
CA2701822,2021,downloaded
CA2701822,2022,downloaded
CA2701822,2023,downloaded
CA2701825,2020,missing
CA2701825,2021,missing
CA2701825,2022,missing
CA2701825,2023,missing
CA2701837,2020,downloaded
CA2701837,2021,downloaded
CA2701837,2022,downloaded
CA2701837,2023,downloaded
CA2701876,2020,downloaded
CA2701876,2021,downloaded
CA2701876,2022,downloaded
CA2701876,2023,downloaded
CA2701888,2020,downloaded
CA2701888,2021,downloaded
CA2701888,2022,downloaded
CA2701888,2023,downloaded
CA2701897,2020,downloaded
CA2701897,2021,downloaded
CA2701897,2022,downloaded
CA2701897,2023,downloaded
CA2701898,2020,downloaded
CA2701898,2021,downloaded
CA2701898,2022,downloaded
CA2701898,2023,downloaded
CA2701904,2020,downloaded
CA2701904,2021,downloaded
CA2701904,2022,downloaded
CA2701904,2023,downloaded
CA2701906,2020,downloaded
CA2701906,2021,downloaded
CA2701906,2022,downloaded
CA2701906,2023,downloaded
CA2701918,2020,downloaded
CA2701918,2021,downloaded
CA2701918,2022,downloaded
CA2701918,2023,downloaded
CA2701926,2020,downloaded
CA2701926,2021,downloaded
CA2701926,2022,downloaded
CA2701926,2023,downloaded
CA2701931,2020,downloaded
CA2701931,2021,downloaded
CA2701931,2022,downloaded
CA2701931,2023,downloaded
CA2701935,2020,downloaded
CA2701935,2021,downloaded
CA2701935,2022,downloaded
CA2701935,2023,downloaded
CA2701940,2020,downloaded
CA2701940,2021,downloaded
CA2701940,2022,downloaded
CA2701940,2023,downloaded
CA2701942,2020,missing
CA2701942,2021,missing
CA2701942,2022,missing
CA2701942,2023,missing
CA2701945,2020,missing
CA2701945,2021,missing
CA2701945,2022,missing
CA2701945,2023,missing
CA2701946,2020,downloaded
CA2701946,2021,downloaded
CA2701946,2022,downloaded
CA2701946,2023,downloaded
CA2701951,2020,missing
CA2701951,2021,missing
CA2701951,2022,missing
CA2701951,2023,missing
CA2701956,2020,downloaded
CA2701956,2021,downloaded
CA2701956,2022,downloaded
CA2701956,2023,downloaded
CA2701959,2020,downloaded
CA2701959,2021,downloaded
CA2701959,2022,downloaded
CA2701959,2023,downloaded
CA2702003,2020,downloaded
CA2702003,2021,downloaded
CA2702003,2022,downloaded
CA2702003,2023,downloaded
CA2702004,2020,downloaded
CA2702004,2021,downloaded
CA2702004,2022,downloaded
CA2702004,2023,downloaded
CA2702007,2020,downloaded
CA2702007,2021,downloaded
CA2702007,2022,downloaded
CA2702007,2023,downloaded
CA2702009,2020,downloaded
CA2702009,2021,downloaded
CA2702009,2022,downloaded
CA2702009,2023,downloaded
CA2702026,2020,downloaded
CA2702026,2021,downloaded
CA2702026,2022,downloaded
CA2702026,2023,downloaded
CA2702030,2020,downloaded
CA2702030,2021,downloaded
CA2702030,2022,downloaded
CA2702030,2023,downloaded
CA2702050,2020,downloaded
CA2702050,2021,downloaded
CA2702050,2022,downloaded
CA2702050,2023,downloaded
CA2702055,2020,downloaded
CA2702055,2021,downloaded
CA2702055,2022,downloaded
CA2702055,2023,downloaded
CA2702073,2020,downloaded
CA2702073,2021,downloaded
CA2702073,2022,downloaded
CA2702073,2023,downloaded
CA2702094,2020,downloaded
CA2702094,2021,downloaded
CA2702094,2022,downloaded
CA2702094,2023,downloaded
CA2702110,2020,downloaded
CA2702110,2021,downloaded
CA2702110,2022,downloaded
CA2702110,2023,downloaded
CA2702135,2020,downloaded
CA2702135,2021,downloaded
CA2702135,2022,downloaded
CA2702135,2023,downloaded
CA2702140,2020,downloaded
CA2702140,2021,downloaded
CA2702140,2022,downloaded
CA2702140,2023,downloaded
CA2702148,2020,downloaded
CA2702148,2021,downloaded
CA2702148,2022,downloaded
CA2702148,2023,downloaded
CA2702163,2020,downloaded
CA2702163,2021,downloaded
CA2702163,2022,downloaded
CA2702163,2023,downloaded
CA2702165,2020,downloaded
CA2702165,2021,missing
CA2702165,2022,missing
CA2702165,2023,missing
CA2702172,2020,downloaded
CA2702172,2021,downloaded
CA2702172,2022,downloaded
CA2702172,2023,downloaded
CA2702180,2020,downloaded
CA2702180,2021,downloaded
CA2702180,2022,downloaded
CA2702180,2023,downloaded
CA2702198,2020,downloaded
CA2702198,2021,downloaded
CA2702198,2022,downloaded
CA2702198,2023,downloaded
CA2702209,2020,missing
CA2702209,2021,missing
CA2702209,2022,missing
CA2702209,2023,missing
CA2702229,2020,missing
CA2702229,2021,missing
CA2702229,2022,missing
CA2702229,2023,missing
CA2702255,2020,missing
CA2702255,2021,missing
CA2702255,2022,missing
CA2702255,2023,missing
CA2702256,2020,downloaded
CA2702256,2021,downloaded
CA2702256,2022,downloaded
CA2702256,2023,downloaded
CA2702259,2020,downloaded
CA2702259,2021,downloaded
CA2702259,2022,downloaded
CA2702259,2023,downloaded
CA2702268,2020,downloaded
CA2702268,2021,downloaded
CA2702268,2022,downloaded
CA2702268,2023,downloaded
CA2702293,2020,downloaded
CA2702293,2021,downloaded
CA2702293,2022,downloaded
CA2702293,2023,downloaded
CA2702296,2020,downloaded
CA2702296,2021,missing
CA2702296,2022,downloaded
CA2702296,2023,downloaded
CA2702299,2020,downloaded
CA2702299,2021,downloaded
CA2702299,2022,downloaded
CA2702299,2023,downloaded
CA2702315,2020,downloaded
CA2702315,2021,downloaded
CA2702315,2022,downloaded
CA2702315,2023,downloaded
CA2702320,2020,downloaded
CA2702320,2021,downloaded
CA2702320,2022,downloaded
CA2702320,2023,downloaded
CA2702323,2020,downloaded
CA2702323,2021,downloaded
CA2702323,2022,downloaded
CA2702323,2023,missing
CA2702325,2020,downloaded
CA2702325,2021,downloaded
CA2702325,2022,downloaded
CA2702325,2023,downloaded
CA2702327,2020,downloaded
CA2702327,2021,downloaded
CA2702327,2022,downloaded
CA2702327,2023,downloaded
CA2702328,2020,downloaded
CA2702328,2021,downloaded
CA2702328,2022,downloaded
CA2702328,2023,downloaded
CA2702336,2020,downloaded
CA2702336,2021,downloaded
CA2702336,2022,downloaded
CA2702336,2023,downloaded
CA2702368,2020,downloaded
CA2702368,2021,downloaded
CA2702368,2022,downloaded
CA2702368,2023,downloaded
CA2702374,2020,downloaded
CA2702374,2021,downloaded
CA2702374,2022,downloaded
CA2702374,2023,downloaded
CA2702388,2020,downloaded
CA2702388,2021,downloaded
CA2702388,2022,downloaded
CA2702388,2023,downloaded
CA2702405,2020,downloaded
CA2702405,2021,downloaded
CA2702405,2022,downloaded
CA2702405,2023,downloaded
CA2702409,2020,downloaded
CA2702409,2021,downloaded
CA2702409,2022,downloaded
CA2702409,2023,downloaded
CA2702412,2020,downloaded
CA2702412,2021,downloaded
CA2702412,2022,downloaded
CA2702412,2023,downloaded
CA2702431,2020,downloaded
CA2702431,2021,downloaded
CA2702431,2022,downloaded
CA2702431,2023,downloaded
CA2702439,2020,downloaded
CA2702439,2021,downloaded
CA2702439,2022,downloaded
CA2702439,2023,downloaded
CA2702456,2020,downloaded
CA2702456,2021,downloaded
CA2702456,2022,downloaded
CA2702456,2023,downloaded
CA2702466,2020,downloaded
CA2702466,2021,downloaded
CA2702466,2022,missing
CA2702466,2023,downloaded
CA2702475,2020,missing
CA2702475,2021,missing
CA2702475,2022,missing
CA2702475,2023,missing
CA2702482,2020,missing
CA2702482,2021,missing
CA2702482,2022,downloaded
CA2702482,2023,downloaded
CA2702486,2020,missing
CA2702486,2021,missing
CA2702486,2022,missing
CA2702486,2023,missing
CA2702487,2020,downloaded
CA2702487,2021,missing
CA2702487,2022,downloaded
CA2702487,2023,downloaded
CA2702490,2020,downloaded
CA2702490,2021,downloaded
CA2702490,2022,downloaded
CA2702490,2023,downloaded
CA2702495,2020,downloaded
CA2702495,2021,missing
CA2702495,2022,missing
CA2702495,2023,downloaded
CA2702496,2020,downloaded
CA2702496,2021,missing
CA2702496,2022,downloaded
CA2702496,2023,downloaded
CA2702503,2020,missing
CA2702503,2021,missing
CA2702503,2022,missing
CA2702503,2023,missing
CA2702520,2020,downloaded
CA2702520,2021,downloaded
CA2702520,2022,downloaded
CA2702520,2023,downloaded
CA2702521,2020,downloaded
CA2702521,2021,downloaded
CA2702521,2022,downloaded
CA2702521,2023,downloaded
CA2702539,2020,downloaded
CA2702539,2021,downloaded
CA2702539,2022,downloaded
CA2702539,2023,downloaded
CA2702550,2020,downloaded
CA2702550,2021,downloaded
CA2702550,2022,downloaded
CA2702550,2023,downloaded
CA2702551,2020,missing
CA2702551,2021,missing
CA2702551,2022,missing
CA2702551,2023,missing
CA2702554,2020,downloaded
CA2702554,2021,downloaded
CA2702554,2022,downloaded
CA2702554,2023,downloaded
CA2702571,2020,downloaded
CA2702571,2021,downloaded
CA2702571,2022,downloaded
CA2702571,2023,downloaded
CA2702572,2020,missing
CA2702572,2021,missing
CA2702572,2022,missing
CA2702572,2023,missing
CA2702575,2020,missing
CA2702575,2021,missing
CA2702575,2022,missing
CA2702575,2023,missing
CA2702584,2020,downloaded
CA2702584,2021,downloaded
CA2702584,2022,downloaded
CA2702584,2023,downloaded
CA2702588,2020,downloaded
CA2702588,2021,downloaded
CA2702588,2022,downloaded
CA2702588,2023,downloaded
CA2702607,2020,downloaded
CA2702607,2021,missing
CA2702607,2022,missing
CA2702607,2023,downloaded
CA2702608,2020,downloaded
CA2702608,2021,downloaded
CA2702608,2022,downloaded
CA2702608,2023,downloaded
CA2702609,2020,missing
CA2702609,2021,downloaded
CA2702609,2022,missing
CA2702609,2023,missing
CA2702613,2020,downloaded
CA2702613,2021,downloaded
CA2702613,2022,downloaded
CA2702613,2023,downloaded
CA2702615,2020,downloaded
CA2702615,2021,downloaded
CA2702615,2022,downloaded
CA2702615,2023,downloaded
CA2702620,2020,downloaded
CA2702620,2021,downloaded
CA2702620,2022,downloaded
CA2702620,2023,downloaded
CA2702641,2020,missing
CA2702641,2021,missing
CA2702641,2022,downloaded
CA2702641,2023,missing
CA2702679,2020,missing
CA2702679,2021,missing
CA2702679,2022,missing
CA2702679,2023,missing
CA2702816,2020,downloaded
CA2702816,2021,downloaded
CA2702816,2022,downloaded
CA2702816,2023,downloaded
CA2703132,2020,downloaded
CA2703132,2021,downloaded
CA2703132,2022,downloaded
CA2703132,2023,missing
CA2704520,2020,downloaded
CA2704520,2021,missing
CA2704520,2022,downloaded
CA2704520,2023,downloaded
CA2710001,2020,downloaded
CA2710001,2021,downloaded
CA2710001,2022,downloaded
CA2710001,2023,downloaded
CA2710004,2020,downloaded
CA2710004,2021,downloaded
CA2710004,2022,downloaded
CA2710004,2023,downloaded
CA2710005,2020,downloaded
CA2710005,2021,downloaded
CA2710005,2022,downloaded
CA2710005,2023,downloaded
CA2710006,2020,downloaded
CA2710006,2021,downloaded
CA2710006,2022,downloaded
CA2710006,2023,downloaded
CA2710007,2020,downloaded
CA2710007,2021,downloaded
CA2710007,2022,downloaded
CA2710007,2023,downloaded
CA2710008,2020,downloaded
CA2710008,2021,downloaded
CA2710008,2022,downloaded
CA2710008,2023,downloaded
CA2710009,2020,downloaded
CA2710009,2021,downloaded
CA2710009,2022,downloaded
CA2710009,2023,downloaded
CA2710010,2020,downloaded
CA2710010,2021,downloaded
CA2710010,2022,downloaded
CA2710010,2023,downloaded
CA2710011,2020,downloaded
CA2710011,2021,downloaded
CA2710011,2022,downloaded
CA2710011,2023,downloaded
CA2710012,2020,downloaded
CA2710012,2021,downloaded
CA2710012,2022,downloaded
CA2710012,2023,downloaded
CA2710013,2020,downloaded
CA2710013,2021,downloaded
CA2710013,2022,downloaded
CA2710013,2023,downloaded
CA2710016,2020,downloaded
CA2710016,2021,downloaded
CA2710016,2022,downloaded
CA2710016,2023,downloaded
CA2710017,2020,downloaded
CA2710017,2021,downloaded
CA2710017,2022,downloaded
CA2710017,2023,downloaded
CA2710018,2020,downloaded
CA2710018,2021,downloaded
CA2710018,2022,downloaded
CA2710018,2023,downloaded
CA2710019,2020,downloaded
CA2710019,2021,downloaded
CA2710019,2022,downloaded
CA2710019,2023,downloaded
CA2710020,2020,downloaded
CA2710020,2021,downloaded
CA2710020,2022,downloaded
CA2710020,2023,downloaded
CA2710021,2020,downloaded
CA2710021,2021,downloaded
CA2710021,2022,downloaded
CA2710021,2023,downloaded
CA2710022,2020,downloaded
CA2710022,2021,downloaded
CA2710022,2022,downloaded
CA2710022,2023,downloaded
CA2710023,2020,downloaded
CA2710023,2021,downloaded
CA2710023,2022,downloaded
CA2710023,2023,downloaded
