"","SABL_PWSID","NN.x","NN_distance_meters.x","NN_distance_miles_largeurban","Remote_largeurban","NN.y","NN_distance_meters.y","NN_distance_miles","Remote"
"1122","CA4901360",40,3291.3050107263,2.04512720166422,"No",126,3291.3050107263,2.04512720166422,"No"
"1123","CA5210003",5,26978.7920893374,16.7638858720577,"Yes",26,7708.8957107933,4.79009762436359,"No"
"1124","CA1700508",40,38212.9486246913,23.7444844623829,"Yes",176,0,0,"No"
"1125","CA4010901",9,13575.4254468597,8.43539926110066,"Yes",84,0,0,"No"
"1126","CA2702393",41,85.6629811307389,0.053228641014788,"No",127,85.6629811307389,0.053228641014788,"No"
"1127","CA1200705",28,150235.338292081,93.3521432960601,"Yes",2,7364.34605079841,4.57600385922081,"No"
"1128","CA3600196",15,27987.0257410016,17.3903747753747,"Yes",165,2271.97929211964,1.41174599035607,"No"
"1129","CA3600158",59,6401.82405413103,3.97791893206596,"No",185,6401.82405413103,3.97791893206596,"No"
"1130","CA4010026",2,3904.14312183004,2.42592809588405,"No",89,117.741237877025,0.0731611951961832,"No"
"1131","CA1200518",28,154537.806548154,96.0255797706847,"Yes",46,9269.30978435833,5.75969638756157,"Yes"
"1132","CA4600037",29,29636.67391776,18.4154211774765,"Yes",144,23831.2792359242,14.8081071966919,"Yes"
"1133","CA5410050",47,29768.7999293357,18.4975206788719,"Yes",25,17626.5056049915,10.9526300253467,"Yes"
"1134","CA1400528",27,84729.1160679259,52.6483627250462,"Yes",109,75763.5089611495,47.0773789013816,"Yes"
"1135","CA5410800",27,24297.5510670055,15.0978358003936,"Yes",102,24297.5510670055,15.0978358003936,"Yes"
"1136","CA4500247",28,3853.88911070144,2.39470162346144,"No",106,3853.88911070144,2.39470162346144,"No"
"1137","CA1410503",27,190666.932135037,118.475233409371,"Yes",109,113817.001016788,70.7227813990756,"Yes"
"1138","CA1800202",29,96408.2988582271,59.905488497289,"Yes",138,0,0,"No"
"1139","CA0710003",6,1540.25061815791,0.957069741731336,"No",24,1540.25061815791,0.957069741731336,"No"
"1140","CA4910310",40,38805.5054018097,24.1126830886014,"Yes",167,34141.6923029523,21.2147167801411,"Yes"
"1141","CA0400013",55,51143.3361180069,31.7790747250469,"Yes",93,22593.9791719906,14.0392826699086,"Yes"
"1142","CA2510002",28,200251.503553542,124.430824781303,"Yes",138,126200.24842094,78.4173937272052,"Yes"
"1143","CA5000372",22,309.832982932397,0.192521768509077,"No",83,309.832982932397,0.192521768509077,"No"
"1144","CA5000132",22,6345.30032909649,3.94279663035561,"No",38,6084.07909158764,3.78048087513368,"No"
"1145","CA4000815",2,4367.0585807175,2.71357114141046,"No",3,4367.0585807175,2.71357114141046,"No"
"1146","CA4000750",2,2491.49924023213,1.54814970126395,"No",89,1445.60688773156,0.898260707949569,"No"
"1147","CA1900100",37,29924.7799165688,18.5944423904016,"Yes",122,29924.7799165688,18.5944423904016,"Yes"
"1148","CA3205003",29,50976.6355949649,31.6754915648433,"Yes",144,49307.4152893623,30.6382835754796,"Yes"
"1149","CA5500193",22,54466.254276584,33.8438454749053,"Yes",135,0,0,"No"
"1150","CA3610062",59,8150.29318840943,5.06436998298024,"Yes",112,0,0,"No"
"1151","CA2000530",11,49800.1989654463,30.9444859168643,"Yes",47,49800.1989654463,30.9444859168643,"Yes"
"1152","CA2400230",21,77.5671783682053,0.0481981298968554,"No",82,77.5671783682053,0.0481981298968554,"No"
"1153","CA4901297",33,756.175546187218,0.469866868522014,"No",117,756.175546187218,0.469866868522014,"No"
"1154","CA4901141",40,6737.3845762256,4.1864270919915,"No",167,5345.93110844861,3.32181584279805,"No"
"1155","CA5000409",22,5196.55142894232,3.22899538254335,"No",83,5196.55142894232,3.22899538254335,"No"
"1156","CA4910304",26,155.94652198073,0.0969009171341856,"No",99,155.94652198073,0.0969009171341856,"No"
"1157","CA4900577",40,530.09920520614,0.329389193834827,"No",126,530.09920520614,0.329389193834827,"No"
"1158","CA5000133",22,547.089308253129,0.339946380661096,"No",83,547.089308253129,0.339946380661096,"No"
"1159","CA0310003",30,31779.2964153352,19.7467883824022,"Yes",64,1335.55186316908,0.829875516155122,"No"
"1160","CA5000239",21,30570.1636571936,18.9954662515029,"Yes",155,23809.6218680599,14.7946498987535,"Yes"
"1161","CA4000202",35,4544.71948551434,2.82396478401975,"No",120,4544.71948551434,2.82396478401975,"No"
"1162","CA2400318",21,15143.8311574334,9.40996380965701,"Yes",82,15143.8311574334,9.40996380965701,"Yes"
"1163","CA2702259",31,1388.83313542784,0.862983046110728,"No",115,1388.83313542784,0.862983046110728,"No"
"1164","CA1400009",11,97036.218378972,60.2956605682901,"Yes",10,18992.4155908386,11.8013692512698,"Yes"
"1165","CA5000401",22,19971.6967533287,12.4098678671559,"Yes",180,9369.4665213847,5.82193105334155,"Yes"
"1166","CA1910246",25,6611.91739374602,4.10846520545442,"No",95,6611.91739374602,4.10846520545442,"No"
"1167","CA3710319",15,48219.2441345114,29.9621236870465,"Yes",80,42312.9345861801,26.292103959499,"Yes"
"1168","CA5610063",45,524.618072783682,0.325983367581544,"No",142,524.618072783682,0.325983367581544,"No"
"1169","CA5000297",22,13960.3086527695,8.67455519204737,"Yes",177,13144.6776856815,8.16774434593156,"Yes"
"1170","CA4900560",40,2486.04582154342,1.54476109556925,"No",167,0,0,"No"
"1171","CA4901440",40,142.897304086321,0.088792488899997,"No",126,142.897304086321,0.088792488899997,"No"
"1172","CA5210504",28,62167.2648463569,38.6290434876141,"Yes",106,62167.2648463569,38.6290434876141,"Yes"
"1173","CA4200616",36,23596.529128563,14.6622398800521,"Yes",133,0,0,"No"
"1174","CA4200721",36,3134.006322102,1.94738608504232,"No",121,3134.006322102,1.94738608504232,"No"
"1175","CA0600050",55,37572.5927256732,23.3465847649802,"Yes",157,7842.87305534163,4.87334749359466,"No"
"1176","CA1000550",11,23.012391968796,0.0142992729745088,"No",47,23.012391968796,0.0142992729745088,"No"
"1177","CA3600321",15,161816.520408213,100.548374121201,"Yes",87,70411.4509095362,43.751755943142,"Yes"
"1178","CA1700549",40,35006.2813891085,21.7519488666835,"Yes",67,1805.71191830857,1.12202015628057,"No"
"1179","CA4900514",40,15538.7257461607,9.65534054094269,"Yes",167,11796.8806617676,7.33026002073373,"Yes"
"1180","CA2702431",31,29222.4031894796,18.158004641331,"Yes",132,8537.91154022918,5.30522545902617,"Yes"
"1181","CA1503368",3,50962.5059602507,31.666711795053,"Yes",109,45004.9064771475,27.9648219003738,"Yes"
"1182","CA5500124",22,58490.2978677907,36.3442764535714,"Yes",135,0,0,"No"
"1183","CA4910002",40,12864.1232140553,7.99341544611785,"Yes",21,0,0,"No"
"1184","CA4500345",28,20089.9868429994,12.4833701038931,"Yes",106,20089.9868429994,12.4833701038931,"Yes"
"1185","CA4901060",40,15224.4155911588,9.46003677977234,"Yes",167,11175.8487218844,6.94436770470156,"Yes"
"1186","CA0900401",30,24648.8989978699,15.3161538257111,"Yes",100,8005.61286108458,4.97446957205101,"No"
"1187","CA1503329",3,26137.1183690366,16.2408927691082,"Yes",140,9878.70784730727,6.13835972964524,"Yes"
"1188","CA0300087",30,15844.7102130207,9.84547094648783,"Yes",64,10485.5992303416,6.51546548917045,"Yes"
"1189","CA1510043",3,57208.9717443642,35.548095333717,"Yes",109,40601.6102699221,25.2287336858104,"Yes"
"1190","CA1710008",40,45934.6771276593,28.5425560339389,"Yes",176,0,0,"No"
"1191","CA1210001",28,139496.376573731,86.6792452643514,"Yes",170,0,0,"No"
"1192","CA3610118",51,42312.5617382497,26.2918722819601,"Yes",8,9578.08358697419,5.95156001029875,"Yes"
"1193","CA0410005",5,25228.0208398299,15.6760043495035,"Yes",93,0,0,"No"
"1194","CA1500251",3,49089.06702499,30.5026079169038,"Yes",7,49089.06702499,30.5026079169038,"Yes"
"1195","CA1010004",9,55298.9041093556,34.3612313801656,"Yes",22,0,0,"No"
"1196","CA4901390",40,545.328917194542,0.338852521651448,"No",126,545.328917194542,0.338852521651448,"No"
"1197","CA1200538",28,123435.587980423,76.6995091033735,"Yes",46,36390.2465345888,22.6119070765586,"Yes"
"1198","CA3900813",43,2013.34812363746,1.25103963341336,"No",137,2013.34812363746,1.25103963341336,"No"
"1199","CA1200751",28,117133.894651675,72.7838086741613,"Yes",46,47762.2531421363,29.6781619434901,"Yes"
"1200","CA5200570",28,22346.9507322414,13.8857859322712,"Yes",105,422.75729070441,0.262689854663657,"No"
"1201","CA3700934",44,11769.1050507194,7.3130010132846,"Yes",172,11588.181955922,7.20058033474717,"Yes"
"1202","CA1210006",28,141970.293099769,88.2164695463788,"Yes",46,0,0,"No"
"1203","CA2701297",41,34.9940184058481,0.0217443289832155,"No",127,34.9940184058481,0.0217443289832155,"No"
"1204","CA4200870",18,5820.53759255323,3.61672337265788,"No",73,5820.53759255323,3.61672337265788,"No"
"1205","CA4710500",28,128792.069729959,80.0278808268973,"Yes",85,78252.7753890685,48.6241411939481,"Yes"
"1206","CA5403084",52,17176.4453017305,10.672974823052,"Yes",168,2363.18930877594,1.46842140801567,"No"
"1207","CA4900669",40,2272.62306356903,1.41214601238336,"No",167,0,0,"No"
"1208","CA4810025",49,3002.36469942493,1.86558756970244,"No",150,3002.36469942493,1.86558756970244,"No"
"1209","CA4010081",2,3429.31271691774,2.13088142773916,"No",89,0,0,"No"
"1210","CA4210001",36,403.776021928753,0.250895411739442,"No",121,403.776021928753,0.250895411739442,"No"
"1211","CA5403043",52,10407.3793221696,6.46686177076912,"Yes",92,4049.57750695561,2.51629705777251,"No"
"1212","CA1502653",3,47545.4888935891,29.5434705491625,"Yes",7,47545.4888935891,29.5434705491625,"Yes"
"1213","CA2701310",41,69410.4344264168,43.1297515915946,"Yes",66,41039.4263750664,25.5007806772132,"Yes"
"1214","CA0510001",22,51221.4756199267,31.8276284811952,"Yes",135,7762.56560813473,4.82344663535035,"No"
"1215","CA2700518",53,2413.67246227388,1.4997902632594,"No",156,2413.67246227388,1.4997902632594,"No"
"1216","CA2400053",21,15610.875416174,9.70017237884724,"Yes",82,15610.875416174,9.70017237884724,"Yes"
"1217","CA1400518",11,121728.033257791,75.6384811523924,"Yes",10,0,0,"No"
"1218","CA1210022",28,146490.553240968,91.0252359606846,"Yes",46,56034.0023372552,34.8180013777419,"Yes"
"1219","CA2702328",41,25164.0495406992,15.6362543282956,"Yes",127,25164.0495406992,15.6362543282956,"Yes"
"1220","CA4200505",36,15699.373798512,9.75516286086965,"Yes",133,6427.65533835635,3.99396978783623,"No"
"1221","CA5602130",4,3352.84561104169,2.08336685289727,"No",14,3352.84561104169,2.08336685289727,"No"
"1222","CA2110007",40,21355.1063220711,13.2694808567929,"Yes",167,15182.7192514957,9.43412781108761,"Yes"
"1223","CA4901247",23,8308.98589379995,5.16297730361511,"Yes",134,0,0,"No"
"1224","CA4910306",40,13559.2204994469,8.42532994857951,"Yes",167,6690.10926465873,4.15705150226722,"No"
"1225","CA4200802",36,30112.779264133,18.7112600594859,"Yes",133,3896.23863247996,2.42101646170477,"No"
"1226","CA1000053",13,21663.808838888,13.4613001844781,"Yes",175,16877.2991032151,10.4870935310221,"Yes"
"1227","CA1400522",11,114556.257003976,71.1821349149192,"Yes",10,22148.3487745609,13.7623800903233,"Yes"
"1228","CA4901090",40,4386.6087415322,2.72571907833783,"No",126,4386.6087415322,2.72571907833783,"No"
"1229","CA2701820",31,16128.6940598639,10.0219307665651,"Yes",50,0,0,"No"
"1230","CA4200804",18,26247.0261257518,16.3091864526773,"Yes",133,1066.86785813874,0.662922600655387,"No"
"1231","CA4200827",36,25879.6607919001,16.0809156498317,"Yes",133,563.64979560458,0.350236616006922,"No"
"1232","CA4200862",18,24956.6370206861,15.5073738431196,"Yes",133,534.266573356606,0.331978682787109,"No"
"1233","CA4200848",18,9598.03865467089,5.96395954532348,"Yes",73,9598.03865467089,5.96395954532348,"Yes"
"1234","CA4200891",18,19863.0831141217,12.3423783129243,"Yes",179,2344.78872127015,1.45698778460124,"No"
"1235","CA4200924",36,16387.3387810445,10.1826455447851,"Yes",133,11615.4492966558,7.21752351688009,"Yes"
"1236","CA4200807",36,28371.9035924236,17.6295273791888,"Yes",133,4660.9347067516,2.8961777540803,"No"
"1237","CA0910012",29,43816.8135566875,27.2265733509933,"Yes",62,4170.31654861414,2.59132100650835,"No"
"1238","CA5000505",48,7.59820579430633,0.00472131792803655,"No",146,7.59820579430633,0.00472131792803655,"No"
"1239","CA5000058",48,15740.179822236,9.78051861150287,"Yes",88,2535.29345298676,1.57536223109272,"No"
"1240","CA5710007",54,18782.5628216313,11.670972461774,"Yes",160,16719.5383579571,10.3890653050052,"Yes"
"1241","CA2310013",40,70694.7064318041,43.9277632021848,"Yes",149,45586.1532727406,28.3259928124204,"Yes"
"1242","CA5000010",21,30457.3613970245,18.9253740024013,"Yes",155,23486.5470195184,14.5938999959725,"Yes"
"1243","CA4901062",40,883.72995288101,0.549125699281078,"No",126,883.72995288101,0.549125699281078,"No"
"1244","CA3100029",29,36829.8229665165,22.8850478870322,"Yes",62,17.0023421866091,0.0105647918939498,"No"
"1245","CA3701961",32,23654.3034408127,14.6981392625627,"Yes",169,13101.8500512703,8.14113242153325,"Yes"
"1246","CA4910305",40,5599.48665869814,3.47936834894934,"No",134,2539.79123405008,1.57815702962089,"No"
"1247","CA4400660",53,992.478147019106,0.616698862278391,"No",156,992.478147019106,0.616698862278391,"No"
"1248","CA3310802",56,93816.5155555093,58.295025013676,"Yes",11,26155.7458591763,16.2524673836332,"Yes"
"1249","CA4700513",28,131983.654078419,82.0110443277486,"Yes",163,13023.9373206299,8.09271957487536,"Yes"
"1250","CA1502465",3,228.689341313296,0.142101321854485,"No",7,228.689341313296,0.142101321854485,"No"
"1251","CA1009020",11,46912.2385717373,29.1499860636891,"Yes",61,27749.7601049723,17.2429443778022,"Yes"
"1252","CA2410302",48,14501.5102292136,9.0108430966816,"Yes",88,3773.21967379862,2.34457583468914,"No"
"1253","CA3701476",32,2192.64180500977,1.36244783887169,"No",116,2192.64180500977,1.36244783887169,"No"
"1254","CA3701982",32,17269.1667423403,10.7305893983498,"Yes",116,17269.1667423403,10.7305893983498,"Yes"
"1255","CA3600088",51,15045.9514897998,9.34914405271712,"Yes",152,15045.9514897998,9.34914405271712,"Yes"
"1256","CA3901031",46,11318.6017013154,7.03307051419551,"Yes",143,11318.6017013154,7.03307051419551,"Yes"
"1257","CA2702172",41,390.12489593241,0.242412974220743,"No",127,390.12489593241,0.242412974220743,"No"
"1258","CA2600547",11,110125.071098132,68.428716802001,"Yes",78,9125.83008782645,5.67054201587387,"Yes"
"1259","CA0901230",29,55215.9226860443,34.3096689860715,"Yes",62,14130.636999105,8.78039258273887,"Yes"
"1260","CA4600061",29,57357.9488583528,35.6406656507343,"Yes",144,46681.2828578376,29.0064764796983,"Yes"
"1261","CA5201147",28,21702.3876130709,13.4852719829687,"Yes",105,4.579929744053,0.00284584347872606,"No"
"1262","CA5500071",22,41298.7660392061,25.6619272740416,"Yes",135,2221.91947221627,1.38064018306652,"No"
"1263","CA1500579",3,89297.6805771096,55.4871441566789,"Yes",109,3720.95943962284,2.31210274996138,"No"
"1264","CA5700615",49,8911.54253481465,5.53738957262893,"Yes",160,0,0,"No"
"1265","CA5800821",55,4971.52536718423,3.0891703227312,"No",164,4971.52536718423,3.0891703227312,"No"
"1266","CA5700707",7,3722.76638387877,2.31322553585865,"No",29,3722.76638387877,2.31322553585865,"No"
"1267","CA5000307",22,719.043127561536,0.446793795942148,"No",83,719.043127561536,0.446793795942148,"No"
"1268","CA3310008",15,8887.78581803883,5.52262779651213,"Yes",31,2331.17313393965,1.44852742984059,"No"
"1269","CA3310078",59,12187.2520105019,7.57282613400645,"Yes",31,11424.6017789158,7.09893607249913,"Yes"
"1270","CA2702030",31,386.482559037923,0.240149725376815,"No",115,386.482559037923,0.240149725376815,"No"
"1271","CA1300514",8,35310.5304566861,21.9410009424274,"Yes",36,35310.5304566861,21.9410009424274,"Yes"
"1272","CA2000729",11,3497.47936614963,2.17323832512063,"No",47,3497.47936614963,2.17323832512063,"No"
"1273","CA2000849",19,43947.338916791,27.307678251203,"Yes",76,43947.338916791,27.307678251203,"Yes"
"1274","CA0800548",28,163596.231060157,101.654237799444,"Yes",27,25404.238468509,15.7855011796818,"Yes"
"1275","CA1710006",40,36285.7119312511,22.546952124008,"Yes",19,0,0,"No"
"1276","CA5000480",22,12503.1881451939,7.76914023462658,"Yes",98,236.756338225894,0.147113933802611,"No"
"1277","CA4900510",40,11122.1358001811,6.91099195954931,"Yes",21,0,0,"No"
"1278","CA3110047",29,35789.4394751669,22.2385819498471,"Yes",62,0,0,"No"
"1279","CA2500503",28,147128.466170837,91.4216176636617,"Yes",138,95138.2215398164,59.1162970781913,"Yes"
"1280","CA1500344",3,48.8022501682522,0.0303243877417154,"No",7,48.8022501682522,0.0303243877417154,"No"
"1281","CA1700630",40,34775.3872579722,21.608477548543,"Yes",67,0,0,"No"
"1282","CA4901162",40,4900.92634240711,3.04530201350063,"No",126,4900.92634240711,3.04530201350063,"No"
"1283","CA1500152",3,20276.9982459555,12.5995738911327,"Yes",129,16974.2304019138,10.5473239973615,"Yes"
"1284","CA0300089",30,16018.6126534956,9.95352918183579,"Yes",64,10322.9447389062,6.41439642269885,"Yes"
"1285","CA1009222",13,33917.6482372739,21.0755019059204,"Yes",61,10905.4209627803,6.77633126796096,"Yes"
"1286","CA1000199",11,5607.36931219172,3.48426641492271,"No",128,1558.32514108182,0.968300757504208,"No"
"1287","CA1000369",13,12164.6093168785,7.55875658150452,"Yes",57,12164.6093168785,7.55875658150452,"Yes"
"1288","CA3910019",43,7061.90091694083,4.3880726987093,"No",137,7061.90091694083,4.3880726987093,"No"
"1289","CA5700643",54,2238.19202949114,1.39075150651269,"No",162,2238.19202949114,1.39075150651269,"No"
"1290","CA5400665",27,6284.34645607031,3.90492155546392,"No",102,6284.34645607031,3.90492155546392,"No"
"1291","CA2702609",31,28030.7904607547,17.4175689790564,"Yes",132,4581.955556334,2.84710226324705,"No"
"1292","CA4900629",40,18359.1634895233,11.4078836600863,"Yes",167,10469.137059838,6.50523634523343,"Yes"
"1293","CA1502225",3,20590.9973210956,12.794684355758,"Yes",7,20590.9973210956,12.794684355758,"Yes"
"1294","CA4901112",40,8256.37492545161,5.13028628223471,"Yes",21,7851.00441244278,4.87840009720928,"No"
"1295","CA1000534",11,7689.3650841859,4.77796182546006,"No",118,0,0,"No"
"1296","CA2400323",48,14017.8286477796,8.71029654875887,"Yes",173,9046.70240620565,5.6213742318004,"Yes"
"1297","CA5000109",22,3087.51987371187,1.91850067338901,"No",83,3087.51987371187,1.91850067338901,"No"
"1298","CA1500436",3,37303.6650058084,23.1794804117268,"Yes",7,37303.6650058084,23.1794804117268,"Yes"
"1299","CA2400079",21,930.895657199034,0.578433182049184,"No",82,930.895657199034,0.578433182049184,"No"
"1300","CA4000214",2,1808.91942010694,1.12401321045083,"No",3,1808.91942010694,1.12401321045083,"No"
"1301","CA4000771",2,3764.93158702635,2.33942584352986,"No",89,2476.54542471167,1.53885780799065,"No"
"1302","CA5000286",22,1285.94643682355,0.799052056634115,"No",83,1285.94643682355,0.799052056634115,"No"
"1303","CA5000404",22,675.543443210102,0.419764278033294,"No",83,675.543443210102,0.419764278033294,"No"
"1304","CA2400099",21,546.696626984664,0.339702379226679,"No",82,546.696626984664,0.339702379226679,"No"
"1305","CA2400139",21,349.506460982201,0.217173786137299,"No",82,349.506460982201,0.217173786137299,"No"
"1306","CA5305006",28,82845.4070788057,51.4778773154248,"Yes",46,61675.9279358219,38.3237401268979,"Yes"
"1307","CA5500041",22,59827.9936973061,37.1754841719625,"Yes",135,0,0,"No"
"1308","CA5010044",22,6869.35660750878,4.26843091423116,"No",98,5057.35675839154,3.14250360917615,"No"
"1309","CA2702327",41,35991.6111853553,22.36420593868,"Yes",127,35991.6111853553,22.36420593868,"Yes"
"1310","CA3700936",44,12897.8378756951,8.0143648176862,"Yes",172,12497.3970744796,7.76554182116866,"Yes"
"1311","CA1000158",11,57482.4471691974,35.7180255068521,"Yes",78,42797.1226048511,26.5929651937136,"Yes"
"1312","CA2300605",40,42402.3714761845,26.3476776045985,"Yes",149,4694.76686586828,2.91720013537741,"No"
"1313","CA3701837",32,27993.7859725948,17.3945753989802,"Yes",103,10184.9124770156,6.32862693838193,"Yes"
"1314","CA5000481",22,8422.83175377303,5.23371801718284,"Yes",155,1853.14181760664,1.15149180260644,"No"
"1315","CA5000478",48,24206.8775221333,15.0414937316747,"Yes",88,3013.89508631612,1.87275223775965,"No"
"1316","CA5000154",22,3144.81589127332,1.9541028566203,"No",83,3144.81589127332,1.9541028566203,"No"
"1317","CA2110010",33,9762.12657067475,6.06591930274196,"Yes",117,9762.12657067475,6.06591930274196,"Yes"
"1318","CA5010007",22,13938.3821167283,8.66093064034217,"Yes",98,5083.27865751681,3.15861077057478,"No"
"1319","CA1009051",11,44918.5593359391,27.9111681409392,"Yes",81,24937.9314693321,15.4957507234842,"Yes"
"1320","CA3610109",51,7329.51774892889,4.55436250197528,"No",152,7329.51774892889,4.55436250197528,"No"
"1321","CA4600086",29,54525.3474554142,33.8805643651523,"Yes",144,38394.609706628,23.8573637060086,"Yes"
"1322","CA1400111",11,118322.656645928,73.5224729677558,"Yes",10,0,0,"No"
"1323","CA5200551",5,17138.5567561665,10.6494319138072,"Yes",26,4997.23434005687,3.10514517756153,"No"
"1324","CA1800575",29,88012.7099362873,54.6886984330765,"Yes",138,16836.2133726933,10.4615639782105,"Yes"
"1325","CA5210502",28,70606.2921304685,43.8728249658049,"Yes",138,61525.6748791125,38.2303769738604,"Yes"
"1326","CA3610021",59,5750.17379965638,3.5730012301045,"No",185,5750.17379965638,3.5730012301045,"No"
"1327","CA3400433",1,5570.3548919162,3.46126666330061,"No",1,5570.3548919162,3.46126666330061,"No"
"1328","CA2701589",31,14130.3038657271,8.78018558274018,"Yes",50,7593.78853758181,4.71857316513714,"No"
"1329","CA0500069",17,28546.4762547808,17.7380020721419,"Yes",104,2552.22247799116,1.58588146568852,"No"
"1330","CA1200637",28,122571.924123752,76.1628519292081,"Yes",46,50970.9376504237,31.6719510174505,"Yes"
"1331","CA1010027",11,22921.2726090546,14.2426538885845,"Yes",107,0,0,"No"
"1332","CA2701001",41,30121.069486619,18.7164113777194,"Yes",127,30121.069486619,18.7164113777194,"Yes"
"1333","CA1200729",28,114377.419361307,71.0710100794778,"Yes",2,56774.6031486814,35.2781905307029,"Yes"
"1334","CA5000580",22,184.760106620334,0.114804893074387,"No",83,184.760106620334,0.114804893074387,"No"
"1335","CA1500556",3,24202.0052327379,15.0384662238793,"Yes",140,11811.3562487232,7.33925475581492,"Yes"
"1336","CA3301018",14,24184.9516717298,15.0278696060061,"Yes",58,24184.9516717298,15.0278696060061,"Yes"
"1337","CA4110006",34,1633.92064763381,1.01527374428885,"No",119,1633.92064763381,1.01527374428885,"No"
"1338","CA1502608",3,89927.1198844724,55.8782605816499,"Yes",109,2991.67897499186,1.85894775186838,"No"
"1339","CA0900316",30,50291.403461169,31.2497069986262,"Yes",100,20258.9291300827,12.588346235154,"Yes"
"1340","CA1000151",11,41646.4600729965,25.8779748673348,"Yes",90,24189.8696975994,15.0309255331996,"Yes"
"1341","CA1300661",8,168.199933912417,0.104514853239475,"No",36,168.199933912417,0.104514853239475,"No"
"1342","CA5000014",22,8321.69282310343,5.17087304305083,"Yes",180,0,0,"No"
"1343","CA1700731",40,40894.7849734054,25.4109044536303,"Yes",176,2255.7594014501,1.40166739250258,"No"
"1344","CA3700073",32,26667.8579296132,16.570679862312,"Yes",103,13267.974948655,8.24435790364682,"Yes"
"1345","CA2810002",40,12095.7733364605,7.51598377997224,"Yes",13,0,0,"No"
"1346","CA2800525",40,15874.7431388983,9.86413258782997,"Yes",114,1531.65390808366,0.951727980466313,"No"
"1347","CA4300573",12,1188.62596284718,0.738579767387363,"No",49,1188.62596284718,0.738579767387363,"No"
"1348","CA3710800",32,32562.133542339,20.2332220303597,"Yes",178,28706.5087027133,17.8374418722665,"Yes"
"1349","CA3700968",32,4924.22025932982,3.05977621840619,"No",178,4280.72548494286,2.65992610942552,"No"
"1350","CA0707517",1,1137.11610752407,0.706572947620807,"No",1,1137.11610752407,0.706572947620807,"No"
"1351","CA5601137",36,2301.30166319708,1.42996611231752,"No",121,2301.30166319708,1.42996611231752,"No"
"1352","CA5601116",4,11575.9689803558,7.19299152469696,"Yes",125,3597.56565899711,2.2354292188084,"No"
"1353","CA0400078",5,7084.78836617875,4.4022943356772,"No",77,4880.4753070387,3.03259429768645,"No"
"1354","CA1000304",11,36095.256210886,22.4286081318342,"Yes",90,20206.2665755358,12.5556231595162,"Yes"
"1355","CA0600005",5,68233.2170276654,42.3982607949007,"Yes",159,32020.2970069937,19.8965395795753,"Yes"
"1356","CA4901129",26,10412.4560837266,6.4700163319911,"Yes",134,3243.33263704976,2.01531847654924,"No"
"1357","CA4901095",40,8661.35921167381,5.38193247646477,"Yes",167,7452.0653798387,4.63051025876366,"No"
"1358","CA5400710",52,5875.24703324801,3.65071832754298,"No",40,2602.77970612467,1.61729634889127,"No"
"1359","CA1400035",11,94176.5688183938,58.5187522949742,"Yes",10,18945.8812652164,11.7724540900098,"Yes"
"1360","CA1700511",40,22449.1101156104,13.9492649878897,"Yes",19,13123.9182238484,8.15484498232096,"Yes"
"1361","CA1910025",25,7884.24458287535,4.89905463287767,"No",95,7884.24458287535,4.89905463287767,"No"
"1362","CA1310002",8,4017.16052229053,2.49615402729723,"No",171,0,0,"No"
"1363","CA1100616",5,55847.42720579,34.7020686777126,"Yes",159,28162.7655368407,17.4995746932535,"Yes"
"1364","CA1010017",11,35639.2472744953,22.1452566110923,"Yes",47,35639.2472744953,22.1452566110923,"Yes"
"1365","CA4300771",12,956.886243073458,0.594583023521107,"No",49,956.886243073458,0.594583023521107,"No"
"1366","CA1010028",13,15910.0521262199,9.88607262991031,"Yes",175,12721.7486636953,7.90494778213137,"Yes"
"1367","CA1200701",28,152722.865515526,94.8978248943827,"Yes",2,31269.196378239,19.4298261263866,"Yes"
"1368","CA0610003",55,39406.7356534217,24.4862711754022,"Yes",157,11648.4438097222,7.23802540775857,"Yes"
"1369","CA0510010",17,33472.9432436655,20.7991743470401,"Yes",104,0,0,"No"
"1370","CA4100522",34,9609.17458784126,5.9708791105927,"Yes",119,9609.17458784126,5.9708791105927,"Yes"
"1371","CA1810001",29,104018.277448504,64.6341217197755,"Yes",138,0,0,"No"
"1372","CA5303002",28,39078.430980841,24.2822716025458,"Yes",106,39078.430980841,24.2822716025458,"Yes"
"1373","CA4901453",40,4545.42124355502,2.82440083733395,"No",126,4545.42124355502,2.82440083733395,"No"
"1374","CA0701707",1,5239.01417450586,3.25538057495984,"No",32,4434.30194226199,2.75535433299489,"No"
"1375","CA1400503",11,125171.996978529,77.7784663144699,"Yes",10,2881.27255866539,1.7903442148119,"No"
"1376","CA0910303",29,48375.256988079,30.0590658208203,"Yes",136,5586.26981007299,3.47115575954925,"No"
"1377","CA2700964",9,24014.8259183386,14.9221581010468,"Yes",37,24014.8259183386,14.9221581010468,"Yes"
"1378","CA2702325",41,22272.790536631,13.8397048085743,"Yes",127,22272.790536631,13.8397048085743,"Yes"
"1379","CA2701279",41,25916.6568939502,16.1039040190079,"Yes",127,25916.6568939502,16.1039040190079,"Yes"
"1380","CA0707615",16,5474.78102492346,3.40187966801512,"No",71,5474.78102492346,3.40187966801512,"No"
"1381","CA4500237",28,44266.2540585012,27.5058434255665,"Yes",85,16593.8237415952,10.3109496697995,"Yes"
"1382","CA3600397",51,27525.5675649052,17.1036372456443,"Yes",9,16460.1268072261,10.2278740398089,"Yes"
